id_x,name,surname,phone,email,birth_date,country,city,postal_code,address,id_y,card_id,business_id,timestamp,amount,declined,product_ids,user_id,lat,longitude
211,Larissa,Carpenter,066-617-3711,congue@aol.org,"Jan 21, 1998",Canada,Cumberland,S5Y 2L8,7285 Sed St.,B03C0BC7-28F4-D474-8928-523B19A93E7C,CcU-4499,b-2302,2021-06-28 08:39:34,397.29,0.0,"1, 59, 29, 43",211,89.08,-97.63
212,Zeph,Schmidt,056-157-7412,vestibulum.lorem@hotmail.ca,"Apr 10, 1986",Canada,Fort Smith,V3G 8B3,4756 Tempor Rd.,33525F74-4864-C19F-7D23-A8D78668B7C4,CcU-4492,b-2302,2021-12-15 12:22:03,423.71,0.0,29,212,10.31,14.00
212,Zeph,Schmidt,056-157-7412,vestibulum.lorem@hotmail.ca,"Apr 10, 1986",Canada,Fort Smith,V3G 8B3,4756 Tempor Rd.,7DDED3A7-4845-57C5-8152-30D7376C10DF,CcU-4485,b-2302,2022-01-08 12:33:45,71.47,0.0,"59, 5, 2",212,83.60,50.05
213,Blake,Strickland,067-339-3024,ac.libero.nec@yahoo.com,"Apr 15, 1983",Canada,Mission,R0V 9R2,"P.O. Box 207, 6843 Imperdiet Avenue",5BA81852-2D60-169A-805B-E1FA120E9683,CcU-4471,b-2302,2022-03-13 13:37:34,164.32,0.0,3,213,7.30,72.55
213,Blake,Strickland,067-339-3024,ac.libero.nec@yahoo.com,"Apr 15, 1983",Canada,Mission,R0V 9R2,"P.O. Box 207, 6843 Imperdiet Avenue",5E948202-34BC-F107-29DC-306A2C491A87,CcU-4478,b-2302,2021-09-11 14:27:14,133.80,0.0,"41, 31",213,78.93,-137.82
214,Cleo,George,026-867-1198,pellentesque.habitant@outlook.net,"Dec 24, 1998",Canada,Kakisa,R6W 8G7,Ap #266-9424 Orci St.,E69C6E04-0063-3E7C-0676-D1AFC1536B5C,CcU-4464,b-2302,2021-05-29 18:27:44,203.60,0.0,"29, 3, 71",214,-47.08,-105.70
214,Cleo,George,026-867-1198,pellentesque.habitant@outlook.net,"Dec 24, 1998",Canada,Kakisa,R6W 8G7,Ap #266-9424 Orci St.,EB142E61-B4EC-3423-4FE9-6FB2151A3DB5,CcU-4457,b-2302,2022-02-10 13:44:35,54.35,0.0,"67, 41, 89",214,-63.10,-91.96
215,Keegan,Watson,058-771-3718,interdum.enim.non@protonmail.edu,"May 2, 1996",Canada,Oxford County,S7H 0G4,270-2964 Aliquet Avenue,2585891B-C4C7-075E-358B-B575339E5177,CcU-4450,b-2302,2021-08-24 05:32:36,253.49,0.0,"79, 19, 53",215,32.92,-40.61
215,Keegan,Watson,058-771-3718,interdum.enim.non@protonmail.edu,"May 2, 1996",Canada,Oxford County,S7H 0G4,270-2964 Aliquet Avenue,65A7C3AC-FFFC-3495-95B1-52C38507E523,CcU-4443,b-2302,2021-12-08 15:29:30,387.27,0.0,"83, 71, 2",215,-78.24,-9.22
216,Tana,Stout,035-569-5523,et.magnis.dis@aol.net,"Jun 28, 1983",Canada,Municipal District,D6Y 8V7,7884 Vulputate Rd.,442713DA-4BE6-132A-51B8-AC44EA6D5839,CcU-4436,b-2302,2022-01-29 17:12:59,59.67,0.0,"5, 17",216,-22.33,-22.02
216,Tana,Stout,035-569-5523,et.magnis.dis@aol.net,"Jun 28, 1983",Canada,Municipal District,D6Y 8V7,7884 Vulputate Rd.,802BBC0F-2B3E-0F18-258E-D687B9DDB776,CcU-4429,b-2302,2021-05-18 19:05:30,245.96,0.0,"41, 71",216,-54.58,111.71
217,Avye,Key,016-727-3427,non.dui@yahoo.net,"Mar 16, 1987",Canada,Marystown,37N 1N0,"P.O. Box 712, 8627 Mi Rd.",1C3B3CC4-B919-7616-6A57-EEBDD7B7B68B,CcU-4415,b-2302,2021-09-27 16:07:34,462.35,0.0,"61, 67, 29",217,81.17,62.88
217,Avye,Key,016-727-3427,non.dui@yahoo.net,"Mar 16, 1987",Canada,Marystown,37N 1N0,"P.O. Box 712, 8627 Mi Rd.",65F73281-0AC6-CE48-6667-1C8E66159728,CcU-4422,b-2302,2021-12-05 04:46:31,329.72,0.0,"43, 37, 89, 7",217,-12.12,-5.93
218,Sonia,Dejesus,091-540-1865,ipsum.porta@google.edu,"Jun 13, 1997",Canada,Fredericton,H6H 1C1,231-8704 Tempor Ave,D271975D-77F6-485C-4E2D-C43DA27AB787,CcU-4401,b-2302,2021-11-13 12:53:22,132.09,0.0,"7, 59, 2",218,71.20,164.44
218,Sonia,Dejesus,091-540-1865,ipsum.porta@google.edu,"Jun 13, 1997",Canada,Fredericton,H6H 1C1,231-8704 Tempor Ave,E658A8A9-3C3A-3D50-6F5C-2BA9F41DB491,CcU-4408,b-2302,2021-10-29 10:26:07,273.84,0.0,"2, 3",218,55.02,60.29
219,Ivan,Saunders,036-230-9218,egestas.blandit.nam@icloud.org,"Jul 7, 1985",Canada,Houston,b5M 0E6,350-1489 Sit Road,A14C4361-9AC9-A3E7-7B1B-73BA6A3D23D7,CcU-4387,b-2302,2021-04-11 11:51:48,125.91,0.0,"89, 2, 97, 37",219,35.22,-66.93
219,Ivan,Saunders,036-230-9218,egestas.blandit.nam@icloud.org,"Jul 7, 1985",Canada,Houston,b5M 0E6,350-1489 Sit Road,B98FC9AE-1B20-44D3-2C59-EC4D2FE9AE17,CcU-4394,b-2302,2021-10-20 15:40:05,328.64,0.0,43,219,-24.92,-107.67
22,Allistair,Holmes,1-265-323-0812,donec.tempor.est@protonmail.com,"Nov 5, 1990",United States,Montpelier,85914,Ap #794-4229 Ante Rd.,,,,,,,,,,
220,Martha,Roth,077-482-6236,semper.rutrum@yahoo.edu,"Apr 5, 1994",Canada,Gander,A3X 8E4,Ap #179-4366 Pellentesque St.,66179D5C-9B8D-5E13-9249-BDC1A35406FC,CcU-4373,b-2302,2021-09-27 12:50:55,433.66,0.0,"17, 43",220,-7.47,108.34
220,Martha,Roth,077-482-6236,semper.rutrum@yahoo.edu,"Apr 5, 1994",Canada,Gander,A3X 8E4,Ap #179-4366 Pellentesque St.,A9225721-1D92-9A16-A4B4-751134C5E702,CcU-4380,b-2302,2021-12-12 16:40:06,390.10,0.0,"41, 79",220,86.48,59.82
221,Sasha,Emerson,024-226-4281,tempor.augue.ac@icloud.couk,"Aug 24, 1981",Canada,Watson Lake,H3X 9N3,885-8605 Egestas Rd.,0A476ED9-0C13-1962-F87B-D3563924B539,CcU-4359,b-2302,2022-02-26 20:33:54,430.49,0.0,"29, 41, 11",221,-56.49,114.80
221,Sasha,Emerson,024-226-4281,tempor.augue.ac@icloud.couk,"Aug 24, 1981",Canada,Watson Lake,H3X 9N3,885-8605 Egestas Rd.,122DC333-E19F-D629-DCD8-9C54CF1EBB9A,CcU-4366,b-2302,2021-06-09 06:04:14,172.01,0.0,"1, 67, 19",221,29.64,-166.17
222,Theodore,Barry,098-447-1583,at.pede.cras@google.ca,"Feb 16, 1983",Canada,Ucluelet,B2C 5H2,786-2757 Diam Rd.,1753A288-9FC1-52E6-5C39-A1FFB97B0D3A,CcU-4345,b-2302,2021-08-17 05:32:08,497.84,0.0,"1, 13, 89, 31",222,57.94,-114.73
222,Theodore,Barry,098-447-1583,at.pede.cras@google.ca,"Feb 16, 1983",Canada,Ucluelet,B2C 5H2,786-2757 Diam Rd.,59BC588F-9D74-8B8A-A11D-D604A8C086F2,CcU-4352,b-2302,2021-03-25 21:48:18,89.22,0.0,7,222,61.47,-29.72
223,Linus,Willis,056-347-2535,ultrices.posuere@yahoo.couk,"Mar 23, 1992",Canada,Lourdes,B0R 4L1,6491 Cursus St.,263035AA-8758-E413-8CC4-6D8F81BBF899,CcU-4338,b-2302,2021-06-21 11:23:01,499.23,0.0,"53, 31, 83, 29",223,36.61,83.20
223,Linus,Willis,056-347-2535,ultrices.posuere@yahoo.couk,"Mar 23, 1992",Canada,Lourdes,B0R 4L1,6491 Cursus St.,FD9CBCCD-8E1E-8DA1-4606-7E3A6F3A5A65,CcU-4331,b-2302,2021-06-13 11:41:17,42.32,0.0,37,223,-77.86,-172.35
224,Raymond,Oneil,001-668-7183,lorem@outlook.ca,"Jan 21, 1987",Canada,Watson Lake,E9K 1S7,172 Enim. St.,E2C94327-62EE-9EF1-4D62-B861858AC425,CcU-4317,b-2302,2021-03-17 02:55:49,36.83,0.0,"13, 43, 47, 73",224,40.85,112.76
224,Raymond,Oneil,001-668-7183,lorem@outlook.ca,"Jan 21, 1987",Canada,Watson Lake,E9K 1S7,172 Enim. St.,EAE19DC1-C847-6D79-673D-00E7696AC336,CcU-4324,b-2302,2021-04-15 02:55:22,69.98,0.0,1,224,6.40,-6.78
225,Ursa,Kelly,007-454-7455,vitae.diam@icloud.ca,"Aug 21, 1996",Canada,West Vancouver,T0G 8G4,540-895 Bibendum. Avenue,186F53DE-DE27-B1FE-B82F-15B61CEB7726,CcU-4310,b-2302,2021-12-20 13:13:45,238.16,0.0,"17, 37, 31",225,-72.74,36.62
225,Ursa,Kelly,007-454-7455,vitae.diam@icloud.ca,"Aug 21, 1996",Canada,West Vancouver,T0G 8G4,540-895 Bibendum. Avenue,C9F594B6-A163-7553-D216-DEAC68EAB680,CcU-4303,b-2302,2021-08-01 00:18:03,300.77,0.0,5,225,36.13,91.76
226,Willa,Rowland,011-259-1714,sociosqu.ad.litora@outlook.net,"Feb 19, 2001",Canada,Paulatuk,S4T 5M8,"Ap #728-8176 A, St.",E2DEC4AA-E02F-8829-DE30-795881675C52,CcU-4289,b-2302,2021-05-07 02:06:40,51.01,0.0,"59, 5, 43, 83",226,-10.04,-174.40
226,Willa,Rowland,011-259-1714,sociosqu.ad.litora@outlook.net,"Feb 19, 2001",Canada,Paulatuk,S4T 5M8,"Ap #728-8176 A, St.",E3911BE6-151C-5FD7-C730-7F69B7841C7B,CcU-4296,b-2302,2021-06-10 14:44:49,153.33,0.0,"11, 73",226,25.72,-48.21
227,Idola,Bowen,039-398-2123,gravida.molestie.arcu@outlook.org,"Jan 18, 1991",Canada,Dieppe,S1Y 5T7,Ap #685-1370 Curabitur Av.,3E495EC1-E1C5-26F1-0E3E-2D13EAA2593A,CcU-4282,b-2302,2022-03-03 14:29:15,417.70,0.0,"31, 97, 17, 1",227,-50.57,-172.51
227,Idola,Bowen,039-398-2123,gravida.molestie.arcu@outlook.org,"Jan 18, 1991",Canada,Dieppe,S1Y 5T7,Ap #685-1370 Curabitur Av.,E73908A2-5945-D5E9-AEC7-2C460A488864,CcU-4275,b-2302,2021-04-10 15:09:40,63.08,0.0,23,227,46.57,-116.52
228,Leonard,Davenport,033-159-5147,venenatis@yahoo.net,"Oct 30, 1989",Canada,Beauport,27C 8H7,"P.O. Box 293, 261 Donec Ave",7EB174C8-192F-1A8D-2F7A-EF688EB5B597,CcU-4261,b-2302,2021-08-04 20:30:27,144.75,0.0,"3, 53, 97",228,34.25,-144.20
228,Leonard,Davenport,033-159-5147,venenatis@yahoo.net,"Oct 30, 1989",Canada,Beauport,27C 8H7,"P.O. Box 293, 261 Donec Ave",A8E203DA-9A20-2DA7-29E3-D8559BBECC95,CcU-4268,b-2302,2022-01-25 14:16:47,355.63,0.0,"71, 83, 17",228,2.20,75.17
229,Wade,Russell,002-612-8695,ipsum@yahoo.org,"Oct 13, 1987",Canada,Guysborough,66A 5X8,579-6807 Tellus Road,2075B12D-69AB-7022-57BB-33ED49B72766,CcU-4247,b-2302,2022-02-13 04:07:29,87.44,0.0,"23, 19",229,-9.04,88.90
229,Wade,Russell,002-612-8695,ipsum@yahoo.org,"Oct 13, 1987",Canada,Guysborough,66A 5X8,579-6807 Tellus Road,D39499A3-A9B6-36B9-2B8D-25AF340EDEEB,CcU-4254,b-2302,2021-11-15 12:02:01,393.51,0.0,29,229,58.36,-138.10
23,Kelsie,Bass,1-837-832-5631,consequat@google.ca,"Apr 2, 1990",United States,Jefferson City,97237,"407-7562 A, Road",,,,,,,,,,
230,Dean,Donovan,064-828-4927,dolor.elit@outlook.org,"Jan 31, 1989",Canada,Cornwall,b3C 9X8,346-6657 Diam Rd.,5B60F39F-96CC-8C8D-EA01-E658063A8181,CcU-4233,b-2302,2022-02-28 05:55:03,67.65,0.0,"61, 89, 3",230,-85.00,-65.44
230,Dean,Donovan,064-828-4927,dolor.elit@outlook.org,"Jan 31, 1989",Canada,Cornwall,b3C 9X8,346-6657 Diam Rd.,9C4B45E7-C159-18E5-DB43-9D6F897775D4,CcU-4240,b-2302,2021-12-21 08:02:37,183.11,0.0,"89, 1, 97",230,-4.95,6.02
231,Zoe,Morrow,039-828-3280,lacinia@google.com,"Oct 25, 1987",Canada,Town of Yarmouth,S1A 9G5,Ap #672-8013 Natoque St.,1B521826-5860-5A86-5364-6EB6A5CC21B7,CcU-4226,b-2302,2021-08-14 02:39:50,476.33,0.0,7,231,-53.46,49.15
231,Zoe,Morrow,039-828-3280,lacinia@google.com,"Oct 25, 1987",Canada,Town of Yarmouth,S1A 9G5,Ap #672-8013 Natoque St.,87076D11-12E5-5E88-342E-BEDBF6EB1DED,CcU-4219,b-2302,2021-10-18 06:36:35,109.19,0.0,"41, 71, 17",231,-0.03,123.99
232,Elijah,Stone,035-145-1918,in@yahoo.net,"Jan 24, 1988",Canada,Shawinigan,74W 5N4,Ap #210-4430 Donec Road,B62D17A8-456A-A5B2-88DB-25314036778E,CcU-4212,b-2302,2021-05-12 23:22:59,421.00,0.0,"31, 3, 2, 79",232,-34.59,-36.12
232,Elijah,Stone,035-145-1918,in@yahoo.net,"Jan 24, 1988",Canada,Shawinigan,74W 5N4,Ap #210-4430 Donec Road,BD440E6D-FC5B-A13F-251E-B745CEB24F04,CcU-4205,b-2302,2021-10-29 17:05:27,54.45,0.0,"73, 47, 19, 5",232,13.43,107.47
233,Griffith,Golden,056-674-6383,nunc@yahoo.org,"Dec 4, 1989",Canada,Municipal District,53S 8R5,190-7471 Dolor. Street,5CB0C889-D096-D327-ADE7-D111E1E6E2BC,CcU-4198,b-2302,2021-04-17 12:27:01,304.63,0.0,"17, 41, 67",233,-58.12,137.51
233,Griffith,Golden,056-674-6383,nunc@yahoo.org,"Dec 4, 1989",Canada,Municipal District,53S 8R5,190-7471 Dolor. Street,A92944E6-9C59-141E-3F91-66B3C9EDCC31,CcU-4191,b-2302,2021-11-30 04:01:22,95.69,0.0,"1, 29",233,-74.52,137.99
234,Camilla,Roach,011-421-2427,tristique.senectus@hotmail.edu,"Feb 27, 1993",Canada,Brandon,R2E 1C9,Ap #858-5803 Praesent Street,3B2D4464-1E9E-D3AE-D837-6E14C69B7BC8,CcU-4184,b-2494,2022-02-08 02:37:52,427.96,0.0,"23, 2",234,2.13,163.50
234,Camilla,Roach,011-421-2427,tristique.senectus@hotmail.edu,"Feb 27, 1993",Canada,Brandon,R2E 1C9,Ap #858-5803 Praesent Street,E2CCE289-2008-C783-997D-88991918CB38,CcU-4177,b-2494,2021-10-26 20:15:08,463.00,0.0,"89, 79, 47",234,-85.98,-172.82
235,Medge,Nieves,044-518-5071,ac@icloud.couk,"Jun 11, 1993",Canada,Ponoka,H7R 2T8,561-787 Pellentesque Street,1575F87A-E37B-DADD-554C-A99D8E7162A6,CcU-4163,b-2494,2022-01-14 00:43:18,37.55,0.0,"61, 83, 37",235,64.57,-79.63
235,Medge,Nieves,044-518-5071,ac@icloud.couk,"Jun 11, 1993",Canada,Ponoka,H7R 2T8,561-787 Pellentesque Street,CEBC8755-77B1-722D-A899-E86B58B837BC,CcU-4170,b-2494,2021-07-26 09:49:37,257.36,0.0,"97, 67, 19",235,65.85,84.87
236,Gemma,Calderon,049-527-1060,in.faucibus.morbi@aol.edu,"Nov 12, 1989",Canada,Champlain,S4J 1P5,983-9057 Integer Av.,9E97F534-962D-5B43-9AAA-24533FB7EDBD,CcU-4156,b-2494,2021-10-07 23:09:32,126.77,0.0,"19, 3, 31, 23",236,5.88,7.59
236,Gemma,Calderon,049-527-1060,in.faucibus.morbi@aol.edu,"Nov 12, 1989",Canada,Champlain,S4J 1P5,983-9057 Integer Av.,A31B0B35-6658-6805-353E-88479B3E4FD7,CcU-4149,b-2494,2021-12-18 01:59:18,292.62,0.0,"79, 1, 61",236,19.22,151.12
237,Drake,Walsh,048-338-9721,libero.integer@google.edu,"Jan 22, 1984",Canada,Flin Flon,f8T 7B4,"P.O. Box 511, 7500 Interdum Ave",5640D665-31C1-9BE7-A745-AAAED5D53F72,CcU-4142,b-2494,2021-09-03 11:59:55,485.05,0.0,"43, 71",237,-67.62,-100.14
237,Drake,Walsh,048-338-9721,libero.integer@google.edu,"Jan 22, 1984",Canada,Flin Flon,f8T 7B4,"P.O. Box 511, 7500 Interdum Ave",ABCD2C8D-21D8-2EBB-5A47-E0D7E7A5D64E,CcU-4135,b-2494,2021-12-24 16:06:12,384.03,0.0,"31, 43, 73",237,-24.69,170.34
238,Chester,Haynes,059-783-3104,ut@protonmail.edu,"Sep 13, 1988",Canada,Cochrane,74M 8T1,"P.O. Box 284, 9364 Ultrices St.",663844BA-35BA-11C6-FDCD-598E898EEBE8,CcU-4121,b-2494,2021-07-30 08:36:52,143.24,0.0,"2, 3",238,21.96,160.73
238,Chester,Haynes,059-783-3104,ut@protonmail.edu,"Sep 13, 1988",Canada,Cochrane,74M 8T1,"P.O. Box 284, 9364 Ultrices St.",F4BCAE41-3B8E-EA8D-9C24-466F7CEB9F9A,CcU-4128,b-2494,2021-05-05 00:06:42,182.01,0.0,"31, 61",238,-78.82,87.05
239,Melissa,Cameron,012-127-5563,quisque.varius@protonmail.ca,"Feb 21, 1992",Canada,Beausejour,B0K 2P6,Ap #147-7582 Ante St.,3A4D2D8C-AC59-C2D2-2C36-EAAD62B32B26,CcU-4107,b-2494,2021-04-29 19:14:04,307.79,0.0,"61, 79",239,-12.52,152.31
239,Melissa,Cameron,012-127-5563,quisque.varius@protonmail.ca,"Feb 21, 1992",Canada,Beausejour,B0K 2P6,Ap #147-7582 Ante St.,C1A3EAD1-4BB7-343E-9542-DCB248FA39CE,CcU-4114,b-2494,2022-02-28 08:09:21,410.49,0.0,"11, 5",239,70.71,-160.92
24,Nolan,Cash,(273) 334-3785,nam@hotmail.com,"Sep 9, 1994",United States,Owensboro,61256,501-2733 Luctus. Rd.,,,,,,,,,,
240,Jada,Porter,074-247-8256,condimentum.donec@aol.ca,"Sep 8, 1987",Canada,North Vancouver,R5L 6C1,"P.O. Box 557, 8889 Erat Rd.",C367DD1C-B8F0-5870-E9CF-9ED298A60A6E,CcU-4100,b-2494,2021-10-01 08:28:12,219.70,0.0,"43, 97",240,-6.62,-29.68
240,Jada,Porter,074-247-8256,condimentum.donec@aol.ca,"Sep 8, 1987",Canada,North Vancouver,R5L 6C1,"P.O. Box 557, 8889 Erat Rd.",EE2D8157-D63E-6A91-A363-9CF68B530AD3,CcU-4093,b-2494,2021-04-26 11:11:06,293.94,0.0,"41, 1",240,65.38,-12.20
241,Xandra,Spencer,016-322-6574,cursus.in@outlook.net,"Jun 22, 1989",Canada,Fraser-Fort George,P1B 8C8,"P.O. Box 848, 3751 Ante, Road",B4E1213B-8B35-9D9A-DD7D-93EBC7BCD7FF,CcU-4086,b-2494,2021-10-07 19:16:47,492.25,0.0,"83, 17",241,69.32,86.22
241,Xandra,Spencer,016-322-6574,cursus.in@outlook.net,"Jun 22, 1989",Canada,Fraser-Fort George,P1B 8C8,"P.O. Box 848, 3751 Ante, Road",D5DA371A-BD48-CFD9-37FC-A5CA45B97B5D,CcU-4079,b-2494,2021-08-15 07:25:13,37.80,0.0,"7, 53",241,-12.44,-139.67
242,Neville,Donovan,027-122-5812,ac@protonmail.edu,"May 21, 1988",Canada,Cape Breton Island,R8H 1V7,326-1559 Nunc. Avenue,6A888487-255B-B546-907E-AC033DA2B841,CcU-4072,b-2494,2021-08-16 23:43:15,440.09,0.0,"13, 17, 83",242,-14.42,97.49
242,Neville,Donovan,027-122-5812,ac@protonmail.edu,"May 21, 1988",Canada,Cape Breton Island,R8H 1V7,326-1559 Nunc. Avenue,A1AACB02-187B-2BD6-6181-B215A93B1B39,CcU-4065,b-2494,2021-04-21 09:37:50,277.38,0.0,"79, 13, 2",242,-14.04,179.95
243,Alan,Vazquez,084-548-5311,sapien.gravida.non@protonmail.couk,"Jun 17, 1996",Canada,Fort Good Hope,41T 4T0,697-3023 Donec Road,4B517EB7-E52D-6A40-B47D-398B745EE183,CcU-4051,b-2494,2021-08-07 00:44:55,451.94,0.0,59,243,-0.33,-95.58
243,Alan,Vazquez,084-548-5311,sapien.gravida.non@protonmail.couk,"Jun 17, 1996",Canada,Fort Good Hope,41T 4T0,697-3023 Donec Road,DD3945B9-8D77-14B9-C237-5B41A62ABDAC,CcU-4058,b-2494,2021-10-19 01:31:37,63.77,0.0,43,243,-67.75,133.50
244,Andrew,Strong,037-676-0570,nulla.at@google.ca,"May 17, 1997",Canada,Watson Lake,Z1B 9R8,"P.O. Box 961, 5209 Ridiculus Av.",693EED6A-CD1A-BC0B-B2C6-3DEE6A90290B,CcU-4037,b-2494,2022-02-26 14:00:57,486.54,0.0,67,244,54.52,3.52
244,Andrew,Strong,037-676-0570,nulla.at@google.ca,"May 17, 1997",Canada,Watson Lake,Z1B 9R8,"P.O. Box 961, 5209 Ridiculus Av.",E38DC6C5-1EE2-602D-2EA2-D2F39C771CDE,CcU-4044,b-2494,2021-12-19 21:22:36,264.41,0.0,"67, 17, 83, 43",244,87.61,111.94
245,Iola,Griffith,081-781-2806,magna@protonmail.couk,"May 5, 1995",Canada,Penticton,A2E 1B5,"P.O. Box 912, 8949 Quis Avenue",6964B59E-5B14-4E8E-88B6-D3D9A52E1418,CcU-4030,b-2494,2021-03-26 02:09:01,327.56,0.0,"47, 3, 61",245,62.57,-24.18
245,Iola,Griffith,081-781-2806,magna@protonmail.couk,"May 5, 1995",Canada,Penticton,A2E 1B5,"P.O. Box 912, 8949 Quis Avenue",B8B813FE-E89E-C046-17CB-94E9DEE597C1,CcU-4023,b-2494,2021-03-17 16:23:23,479.00,0.0,19,245,-47.02,-3.22
246,Lewis,Lynn,061-978-2835,consectetuer.adipiscing@outlook.edu,"Jun 13, 1979",Canada,Neuville,20N 5E1,Ap #549-4391 Dapibus St.,467CC274-71A7-51F4-B58A-A77AADD25833,CcU-4016,b-2494,2021-06-23 14:51:00,339.62,0.0,"23, 1, 41",246,-2.37,-28.73
246,Lewis,Lynn,061-978-2835,consectetuer.adipiscing@outlook.edu,"Jun 13, 1979",Canada,Neuville,20N 5E1,Ap #549-4391 Dapibus St.,86AA189F-711F-E754-96B9-EB84B2305782,CcU-4009,b-2494,2021-06-13 05:44:34,131.02,0.0,"3, 37, 61, 73",246,22.16,-127.25
247,Olga,Case,083-633-4683,turpis@yahoo.edu,"Jul 4, 1991",Canada,Lions Bay,N1J 8P7,"P.O. Box 140, 3589 Vestibulum. Ave",D69CE9B1-EA51-56DE-7A5A-496B1F63D112,CcU-4002,b-2494,2021-10-04 07:52:00,339.88,0.0,"17, 43",247,2.15,174.50
247,Olga,Case,083-633-4683,turpis@yahoo.edu,"Jul 4, 1991",Canada,Lions Bay,N1J 8P7,"P.O. Box 140, 3589 Vestibulum. Ave",E4794E32-196A-C67D-8759-18821CE66CE2,CcU-3995,b-2494,2021-06-17 06:32:28,256.27,0.0,"43, 5, 83",247,9.50,28.04
248,Allen,Calhoun,024-836-3222,ipsum.non@outlook.ca,"Nov 1, 1987",Canada,Cambridge Bay,N7J 8S7,Ap #698-8629 Nulla Street,B586C7E1-2C13-BFA1-77D2-5DD13CCEA898,CcU-3988,b-2494,2021-03-26 15:26:48,140.98,0.0,83,248,-12.54,-131.89
248,Allen,Calhoun,024-836-3222,ipsum.non@outlook.ca,"Nov 1, 1987",Canada,Cambridge Bay,N7J 8S7,Ap #698-8629 Nulla Street,D3C579AE-FA77-6234-9843-6DA39D6E329D,CcU-3981,b-2494,2021-03-29 23:54:35,432.22,0.0,"7, 1",248,75.11,-19.22
249,Rhea,Harvey,052-042-5654,proin@protonmail.org,"Jul 2, 1997",Canada,Weyburn,j7L 2S9,910-7903 Habitant Avenue,96EA5722-F3D4-FA2A-AC8C-865A5A72DBB5,CcU-3974,b-2494,2022-02-23 17:34:55,412.86,0.0,"83, 79",249,-40.05,45.12
249,Rhea,Harvey,052-042-5654,proin@protonmail.org,"Jul 2, 1997",Canada,Weyburn,j7L 2S9,910-7903 Habitant Avenue,D662DF87-90B7-8C73-CD48-FA68399392C9,CcU-3967,b-2494,2021-09-05 15:32:54,152.42,0.0,"97, 29, 13",249,84.33,34.48
25,Wanda,Campbell,(702) 823-5535,sagittis@google.couk,"May 31, 1999",United States,San Jose,88665,Ap #337-8747 Auctor. Ave,,,,,,,,,,
250,Hilda,Levy,088-867-5267,et.libero@yahoo.org,"Dec 21, 1994",Canada,Baddeck,B4R 5C5,"P.O. Box 306, 6953 At Street",BCCE274A-5F25-CF12-1566-492ED48D8211,CcU-3953,b-2494,2021-06-14 20:04:29,462.74,0.0,"17, 11, 2",250,4.91,-146.60
250,Hilda,Levy,088-867-5267,et.libero@yahoo.org,"Dec 21, 1994",Canada,Baddeck,B4R 5C5,"P.O. Box 306, 6953 At Street",FD89D51B-AE8D-77DC-E450-B8083FBD3187,CcU-3960,b-2494,2022-03-16 02:35:05,200.72,0.0,"3, 2, 73, 1",250,8.01,-64.67
251,Zane,Collier,098-548-1455,in.aliquet.lobortis@icloud.com,"Aug 25, 1980",Canada,Beaconsfield,H4Y 6Y2,"P.O. Box 309, 103 Neque Street",370F6D3D-CB63-7335-8B43-15C876E2843B,CcU-3939,b-2494,2021-05-03 02:20:08,236.19,0.0,"11, 23",251,-14.39,84.60
251,Zane,Collier,098-548-1455,in.aliquet.lobortis@icloud.com,"Aug 25, 1980",Canada,Beaconsfield,H4Y 6Y2,"P.O. Box 309, 103 Neque Street",AFE3C197-0B9C-985B-D146-571CD7BEF7FB,CcU-3946,b-2494,2021-11-07 13:32:50,129.50,0.0,"41, 47, 73, 2",251,42.58,5.98
252,Zephania,Collins,031-817-1549,urna.vivamus@icloud.ca,"Jun 29, 1994",Canada,Arviat,Y8X 0E8,237-5532 Donec St.,5BAD8B6D-41B2-E757-6396-88D687C6413A,CcU-3925,b-2494,2022-02-22 19:01:28,420.95,0.0,"17, 41, 19, 43",252,67.13,-106.54
252,Zephania,Collins,031-817-1549,urna.vivamus@icloud.ca,"Jun 29, 1994",Canada,Arviat,Y8X 0E8,237-5532 Donec St.,89398CE5-8912-EC57-7649-3F5394C7D795,CcU-3932,b-2494,2022-01-07 00:55:12,415.26,0.0,97,252,86.42,98.32
253,Keane,Parks,048-303-4775,consectetuer.adipiscing@google.edu,"Oct 2, 1986",Canada,Town of Yarmouth,T2R 4Z7,793-2776 Ornare St.,842B6344-B4A2-050D-AA31-9A80432A7E37,CcU-3911,b-2494,2022-01-19 05:25:54,202.94,0.0,"97, 29, 67",253,-29.46,123.27
253,Keane,Parks,048-303-4775,consectetuer.adipiscing@google.edu,"Oct 2, 1986",Canada,Town of Yarmouth,T2R 4Z7,793-2776 Ornare St.,D5E51BD3-4284-8097-8887-4A656C3992A8,CcU-3918,b-2494,2021-04-16 15:40:50,290.47,0.0,"1, 23",253,-44.94,87.80
254,John,Cotton,085-253-4901,diam@yahoo.org,"Sep 26, 1983",Canada,Colwood,53K 8S9,Ap #324-6329 Ipsum Road,9BC43721-DD11-4539-AA84-D544F911251E,CcU-3897,b-2494,2021-08-02 17:13:09,384.10,0.0,"97, 19",254,-34.88,81.03
254,John,Cotton,085-253-4901,diam@yahoo.org,"Sep 26, 1983",Canada,Colwood,53K 8S9,Ap #324-6329 Ipsum Road,9DED76AE-FE36-ACC3-7377-AE98A6D95247,CcU-3904,b-2494,2022-02-13 15:13:38,408.58,0.0,"47, 61, 73",254,70.99,113.62
